Solver,Benchmark,Result
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/jmbl_dec_vars.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/jmbl_formula25.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/jmbl_anfp.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/fib_04.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/jmbl_ex11.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/jmbl_array_vars.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/jmbl_fig9_vars.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/jmbl_fig1_vars.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/jmbl_cegar1.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/underapprox_true-unreach-call2_true-termination.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/multivar_true-unreach-call1_true-termination.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/fib_10.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/jmbl_cegar1_vars-new.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/terminator_02_true-unreach-call_true-termination.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/jmbl_dec.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/fib_07.sl,UNSOLVED
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/jmbl_cegar1-new.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/jmbl_cggmp-new.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/fib_28.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/jmbl_trex3_vars.sl,UNSOLVED
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/jmbl_sum3_vars.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/jmbl_fig1-new.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/terminator_03_true-unreach-call_true-termination.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/jmbl_formula27.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/jmbl_cegar2.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/jmbl_hola_add.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/fib_11.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/jmbl_hola.05.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/jmbl_sum3.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/fib_09s.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/hhk2008_true-unreach-call_true-termination.sl,SUCCESS
cvc4-syguscomp2019___v1_INV-f/,/space/ajreynol/sygus-standard/benchmarks/comp/2019//Inv_Track/./From2018/jmbl_array-new.sl,SUCCESS
