Solver,Benchmark,Result,Time,Exprs
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_110_100.sl,SUCCESS,0.98,458
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_28_1000.sl,SUCCESS,0.29,2
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_48_10.sl,SUCCESS,0.20,20
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_14_1000.sl,SUCCESS,3.91,37
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_9.11.sl,SUCCESS,1.63,113
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_4.18.sl,SUCCESS,0.05,46
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_60_10.sl,SUCCESS,0.13,57
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_51_10.sl,SUCCESS,0.03,21
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_1.3.sl,SUCCESS,0.06,20
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_6.9.sl,SUCCESS,22.85,155
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_4.12.sl,SUCCESS,0.34,48
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_29_1000.sl,SUCCESS,0.84,19
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_122_10.sl,SUCCESS,0.10,12
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/if0_70_10.sl,SUCCESS,0.03,15
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_4.5.sl,SUCCESS,0.58,88
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_11.15.sl,SUCCESS,0.17,54
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_14.10.sl,SUCCESS,3.18,158
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_115_1000.sl,SUCCESS,0.87,11
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_62_10.sl,SUCCESS,0.07,14
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_83_1000.sl,SUCCESS,74.39,225
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_1.19.sl,SUCCESS,0.04,14
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_4.16.sl,SUCCESS,0.22,98
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_88_1000.sl,SUCCESS,7.14,127
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_94_1000.sl,SUCCESS,0.78,15
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_48_100.sl,SUCCESS,0.79,123
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_126_10.sl,SUCCESS,0.12,46
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_9.3.sl,SUCCESS,0.42,181
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_9.18.sl,SUCCESS,0.22,37
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_10.2.sl,SUCCESS,0.04,13
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_34_10.sl,SUCCESS,0.06,28
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_143_1000.sl,SUCCESS,16.89,63
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_2.3.sl,SUCCESS,0.18,31
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_18_10.sl,SUCCESS,0.20,38
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_14.8.sl,SUCCESS,0.06,18
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_13.12.sl,SUCCESS,0.05,27
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_17_100.sl,SUCCESS,0.05,9
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_66_10.sl,SUCCESS,0.03,25
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_9.14.sl,SUCCESS,0.10,50
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_43_1000.sl,SUCCESS,3.07,23
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_3.20.sl,SUCCESS,0.44,96
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_37_1000.sl,SUCCESS,2.79,14
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_129_1000.sl,SUCCESS,0.57,4
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_73_100.sl,SUCCESS,0.09,17
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_8.18.sl,SUCCESS,0.25,110
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_12.8.sl,SUCCESS,0.17,23
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_5.20.sl,SUCCESS,0.05,14
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_4.15.sl,SUCCESS,0.04,13
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_9.5.sl,SUCCESS,0.11,40
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_93_100.sl,SUCCESS,0.26,62
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_53_10.sl,SUCCESS,0.03,11
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_15_1000.sl,SUCCESS,3.92,11
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_7_100.sl,SUCCESS,0.61,201
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_13.3.sl,SUCCESS,0.26,101
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_137_10.sl,SUCCESS,0.04,47
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_84_10.sl,SUCCESS,0.13,41
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_147_10.sl,SUCCESS,0.09,11
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_87_10.sl,SUCCESS,0.03,18
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_10.17.sl,SUCCESS,0.20,92
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_9_1000.sl,SUCCESS,53.82,367
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_9.8.sl,SUCCESS,0.04,28
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_7.6.sl,SUCCESS,0.54,175
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_5.4.sl,SUCCESS,1.08,160
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_62_100.sl,SUCCESS,0.33,49
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_128_1000.sl,UNSOLVED,3600.07,n/a
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_2.4.sl,SUCCESS,0.38,182
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_141_1000.sl,SUCCESS,1215.69,2968
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_15.19.sl,SUCCESS,0.38,44
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_82_10.sl,SUCCESS,0.13,48
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_9.15.sl,SUCCESS,0.27,99
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_64_10.sl,SUCCESS,0.08,19
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_8.11.sl,SUCCESS,0.66,198
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_116_10.sl,SUCCESS,0.07,35
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_109_10.sl,SUCCESS,9.04,88
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_59_1000.sl,SUCCESS,3.77,29
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_5.17.sl,SUCCESS,0.45,96
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_27_10.sl,SUCCESS,0.03,5
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_26_1000.sl,SUCCESS,2.66,14
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_59_10.sl,SUCCESS,0.12,14
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_45_1000.sl,SUCCESS,0.45,8
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_2.17.sl,SUCCESS,4.51,314
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_5_10.sl,SUCCESS,0.03,17
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_28_10.sl,SUCCESS,0.01,2
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_53_1000.sl,SUCCESS,0.81,10
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_8.16.sl,SUCCESS,0.85,28
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_7.18.sl,SUCCESS,0.24,82
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_6.4.sl,SUCCESS,0.31,56
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_92_100.sl,SUCCESS,551.03,743
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_111_100.sl,SUCCESS,0.22,10
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_80_10.sl,SUCCESS,0.10,73
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_15.6.sl,SUCCESS,0.31,71
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_14.17.sl,SUCCESS,0.05,20
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_24_1000.sl,SUCCESS,90.65,2882
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_127_1000.sl,SUCCESS,0.93,21
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_11_100.sl,SUCCESS,0.05,8
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_28_100.sl,SUCCESS,0.04,2
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_69_100.sl,SUCCESS,0.09,10
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_148_1000.sl,SUCCESS,2.82,33
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_15.8.sl,SUCCESS,0.62,346
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_135_1000.sl,SUCCESS,2.66,13
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_113_1000.sl,SUCCESS,0.66,10
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_8.20.sl,SUCCESS,0.44,227
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_89_10.sl,SUCCESS,0.13,49
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_106_10.sl,SUCCESS,0.12,38
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_44_1000.sl,SUCCESS,0.28,2
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_10_100.sl,SUCCESS,0.44,14
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_145_1000.sl,SUCCESS,10.77,1362
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_97_100.sl,SUCCESS,0.32,14
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_34_1000.sl,SUCCESS,1.61,20
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_70_1000.sl,SUCCESS,0.78,15
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_104_10.sl,SUCCESS,0.03,15
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_67_100.sl,SUCCESS,3.13,95
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_89_1000.sl,SUCCESS,135.08,4289
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_26_10.sl,SUCCESS,0.09,14
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_2.12.sl,SUCCESS,0.11,23
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_13.20.sl,SUCCESS,0.58,289
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_8.5.sl,SUCCESS,0.27,108
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_6_10.sl,SUCCESS,0.10,31
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_11.10.sl,SUCCESS,0.28,137
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_10.3.sl,SUCCESS,0.32,135
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_50_1000.sl,SUCCESS,3.60,14
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_133_10.sl,SUCCESS,0.03,14
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_112_10.sl,SUCCESS,0.03,4
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_11.19.sl,SUCCESS,0.21,48
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_10.14.sl,SUCCESS,0.29,137
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_139_1000.sl,SUCCESS,0.60,9
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_41_10.sl,SUCCESS,0.04,13
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_2.16.sl,SUCCESS,0.98,25
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_144_10.sl,SUCCESS,0.63,39
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_136_100.sl,SUCCESS,0.28,24
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_10.1.sl,SUCCESS,0.35,41
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_33_10.sl,SUCCESS,0.03,8
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_13.6.sl,SUCCESS,0.06,60
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_87_1000.sl,SUCCESS,0.95,26
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_17_1000.sl,SUCCESS,0.36,9
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_13.5.sl,SUCCESS,3.49,137
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_21_10.sl,SUCCESS,0.03,26
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_144_1000.sl,SUCCESS,17.67,133
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_79_10.sl,SUCCESS,2.08,74
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_7.13.sl,SUCCESS,0.27,91
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_68_100.sl,SUCCESS,0.10,23
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_109_1000.sl,SUCCESS,276.72,1056
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_14.6.sl,SUCCESS,0.46,137
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_11.8.sl,SUCCESS,0.18,117
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_146_1000.sl,SUCCESS,88.72,2756
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_80_1000.sl,SUCCESS,3.79,16
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_32_1000.sl,SUCCESS,1.97,14
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_42_100.sl,SUCCESS,0.07,10
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_92_10.sl,SUCCESS,123.53,89
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_7.15.sl,SUCCESS,0.49,74
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_100_1000.sl,SUCCESS,0.82,14
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_6.17.sl,SUCCESS,0.42,115
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_4_1000.sl,SUCCESS,0.33,7
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_3.11.sl,SUCCESS,0.05,29
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_102_1000.sl,SUCCESS,3.98,14
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_14.18.sl,SUCCESS,0.21,104
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_129_10.sl,SUCCESS,0.03,4
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_44_10.sl,SUCCESS,0.02,2
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_2.1.sl,SUCCESS,4.65,153
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_98_1000.sl,SUCCESS,99.76,3539
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_8_1000.sl,SUCCESS,3.76,17
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_93_1000.sl,SUCCESS,1.89,28
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_14.16.sl,SUCCESS,0.22,60
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_106_100.sl,SUCCESS,0.44,14
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_108_1000.sl,SUCCESS,6.90,135
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_75_10.sl,SUCCESS,0.03,13
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_12.15.sl,SUCCESS,2.35,103
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_25_10.sl,SUCCESS,0.03,18
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_64_100.sl,SUCCESS,0.28,29
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_7.3.sl,SUCCESS,1.10,31
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_1.6.sl,SUCCESS,0.25,162
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_95_10.sl,SUCCESS,0.02,7
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_141_10.sl,SUCCESS,18.96,75
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_12.9.sl,SUCCESS,0.44,154
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_65_10.sl,SUCCESS,0.21,53
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_15.13.sl,SUCCESS,0.16,51
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_101_10.sl,SUCCESS,0.12,26
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_84_1000.sl,SUCCESS,19.31,1972
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_8_100.sl,SUCCESS,0.45,16
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_19_1000.sl,SUCCESS,0.82,14
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_95_1000.sl,SUCCESS,64.88,1893
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_2.7.sl,SUCCESS,0.35,162
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_8.1.sl,SUCCESS,26.54,99
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_123_100.sl,SUCCESS,0.21,10
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_53_100.sl,SUCCESS,0.10,11
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_1.9.sl,SUCCESS,1.92,102
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_85_10.sl,SUCCESS,0.02,9
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_5.6.sl,SUCCESS,0.18,63
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_15.11.sl,SUCCESS,0.14,89
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_4.13.sl,SUCCESS,0.46,148
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_77_1000.sl,SUCCESS,370.18,3181
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_67_10.sl,SUCCESS,0.85,79
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_1.20.sl,SUCCESS,0.31,128
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_13_100.sl,SUCCESS,5.36,327
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_93_10.sl,SUCCESS,0.07,37
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_81_1000.sl,SUCCESS,0.99,36
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_10.5.sl,SUCCESS,0.32,111
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_11_10.sl,SUCCESS,0.02,8
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_127_10.sl,SUCCESS,0.03,21
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_65_1000.sl,SUCCESS,6.46,106
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_138_10.sl,SUCCESS,0.12,37
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_1.11.sl,SUCCESS,0.15,34
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_11.4.sl,SUCCESS,0.52,272
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_8.17.sl,SUCCESS,0.06,51
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_14.15.sl,SUCCESS,1.73,167
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_9.16.sl,SUCCESS,0.13,29
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_9.4.sl,SUCCESS,0.24,154
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_11.20.sl,SUCCESS,0.39,238
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_46_1000.sl,SUCCESS,1.81,9
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_55_1000.sl,SUCCESS,0.43,8
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_15_100.sl,SUCCESS,0.56,83
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_117_1000.sl,SUCCESS,0.77,11
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_102_10.sl,SUCCESS,0.13,60
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_38_100.sl,SUCCESS,0.10,26
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_124_1000.sl,SUCCESS,5.95,432
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_49_1000.sl,SUCCESS,0.63,10
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_83_100.sl,SUCCESS,8.45,171
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_7.4.sl,SUCCESS,0.90,273
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_4.19.sl,SUCCESS,4.98,213
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_57_1000.sl,SUCCESS,66.18,1847
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_96_10.sl,SUCCESS,0.13,57
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_16_100.sl,SUCCESS,0.24,14
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_12_100.sl,SUCCESS,0.64,27
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_90_100.sl,SUCCESS,0.08,12
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_24_10.sl,SUCCESS,0.13,35
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_23_1000.sl,SUCCESS,3.05,30
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_128_10.sl,SUCCESS,124.75,104
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_138_100.sl,SUCCESS,0.61,330
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_99_100.sl,SUCCESS,0.77,130
cvc4-syguscomp2019___v1_PBE_BitVec-f/,./from_2018/PRE_icfp_gen_13.13.sl,SUCCESS,0.77,189
